"product_name","country","year","month","forecast_date","actual_sales","predicted_sales","total_quantity","num_transactions","lag_1","moving_avg_3","absolute_error","percentage_error","forecast_accuracy","model_rmse","model_mae","model_r2","model_type","created_at"
Brimorix Amonine,GERMANY,2020,7,2020-07-01,1035198.0,1006460.037027473,2601,17,206562.0,449076.6666666667,28737.96297252702,2.7760837030719747,97.22391629692802,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Brimorix Amonine,GERMANY,2020,8,2020-08-01,533718.0,507833.8352565255,1341,15,1035198.0,591826.0,25884.16474347451,4.849782983424675,95.15021701657533,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Brimorix Amonine,GERMANY,2020,9,2020-09-01,858088.0,891240.0944070929,2156,21,533718.0,809001.3333333334,33152.094407092896,3.8634842122361457,96.13651578776386,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Brimorix Amonine,GERMANY,2020,10,2020-10-01,104674.0,81429.92481831685,263,13,858088.0,498826.6666666667,23244.075181683147,22.20615929617971,77.7938407038203,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Brimorix Amonine,GERMANY,2020,11,2020-11-01,631626.0,618561.7655533288,1587,19,104674.0,531462.6666666666,13064.23444667121,2.0683496953373055,97.9316503046627,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Brimorix Amonine,GERMANY,2020,12,2020-12-01,1241362.0,1368588.7571856144,3119,22,631626.0,659220.6666666666,127226.75718561444,10.248965022742313,89.75103497725769,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceftatana Serolamide,GERMANY,2020,6,2020-06-01,1192975.0,1363713.2991678042,2005,21,971040.0,1127326.6666666667,170738.2991678042,14.31197629185894,85.68802370814106,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceftatana Serolamide,GERMANY,2020,7,2020-07-01,1309595.0,1479791.020771934,2201,19,1192975.0,1157870.0,170196.02077193395,12.996080526569967,87.00391947343003,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceftatana Serolamide,GERMANY,2020,8,2020-08-01,589050.0,609186.5386085301,990,16,1309595.0,1030540.0,20136.53860853007,3.4184769728427247,96.58152302715727,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceftatana Serolamide,GERMANY,2020,9,2020-09-01,645575.0,633336.6760839401,1085,23,589050.0,848073.3333333334,12238.323916059919,1.8957245736064623,98.10427542639354,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceftatana Serolamide,GERMANY,2020,10,2020-10-01,2406180.0,2093576.3914670316,4044,13,645575.0,1213601.6666666667,312603.60853296844,12.991696736444009,87.008303263556,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceftatana Serolamide,GERMANY,2020,11,2020-11-01,1393490.0,1524843.0353880005,2342,23,2406180.0,1481748.3333333333,131353.03538800054,9.426191460864487,90.57380853913551,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceftatana Serolamide,GERMANY,2020,12,2020-12-01,2665005.0,2294874.6734743207,4479,18,1393490.0,2154891.6666666665,370130.3265256793,13.888541542161434,86.11145845783857,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephovelam,GERMANY,2020,6,2020-06-01,1375596.0,1323661.0030451273,2538,18,1347954.0,1086890.6666666667,51934.99695487274,3.7754541998430304,96.22454580015697,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephovelam,GERMANY,2020,7,2020-07-01,284550.0,319428.04454337107,525,13,1375596.0,1002700.0,34878.04454337107,12.257263940738383,87.74273605926162,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephovelam,GERMANY,2020,8,2020-08-01,814084.0,856478.0038066808,1502,14,284550.0,824743.3333333334,42394.00380668079,5.207571185121043,94.79242881487896,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephovelam,GERMANY,2020,9,2020-09-01,310566.0,331082.3969636899,573,10,814084.0,469733.3333333333,20516.396963689884,6.606131052236846,93.39386894776315,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephovelam,GERMANY,2020,10,2020-10-01,286718.0,313527.8111669848,529,13,310566.0,470456.0,26809.811166984786,9.350585302277773,90.64941469772224,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephovelam,GERMANY,2020,11,2020-11-01,575062.0,589302.2749980298,1061,20,286718.0,390782.0,14240.27499802981,2.4763025548601387,97.52369744513986,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephovelam,GERMANY,2020,12,2020-12-01,2060684.0,1743370.0262671628,3802,17,575062.0,974154.6666666666,317313.97373283724,15.398478065187929,84.60152193481207,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephozumab Synmethate,GERMANY,2020,6,2020-06-01,1154304.0,1169628.974879873,1503,25,925440.0,1154048.0,15324.974879872985,1.327637682956395,98.6723623170436,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephozumab Synmethate,GERMANY,2020,7,2020-07-01,2059008.0,1950262.4693009593,2681,16,1154304.0,1379584.0,108745.53069904074,5.281452558661294,94.71854744133871,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephozumab Synmethate,GERMANY,2020,8,2020-08-01,1496064.0,1521939.7150342097,1948,20,2059008.0,1569792.0,25875.715034209657,1.729586102881271,98.27041389711873,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephozumab Synmethate,GERMANY,2020,9,2020-09-01,2181120.0,2175500.9485599627,2840,22,1496064.0,1912064.0,5619.051440037321,0.2576222968033543,99.74237770319665,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephozumab Synmethate,GERMANY,2020,10,2020-10-01,260352.0,258235.24286662004,339,12,2181120.0,1312512.0,2116.757133379957,0.8130366324744795,99.18696336752552,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephozumab Synmethate,GERMANY,2020,11,2020-11-01,984576.0,1014958.5839085908,1282,29,260352.0,1142016.0,30382.583908590837,3.085854612400753,96.91414538759925,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cephozumab Synmethate,GERMANY,2020,12,2020-12-01,1120512.0,1081547.9031646375,1459,18,984576.0,788480.0,38964.09683536249,3.477347572838353,96.52265242716165,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceretosine,GERMANY,2020,6,2020-06-01,157780.0,113231.41816954577,460,15,532679.0,324821.0,44548.58183045423,28.234618982414904,71.7653810175851,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceretosine,GERMANY,2020,7,2020-07-01,1020425.0,752643.2878136534,2975,14,157780.0,570294.6666666666,267781.71218634665,26.2421747983778,73.7578252016222,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceretosine,GERMANY,2020,8,2020-08-01,353290.0,335016.0586885571,1030,22,1020425.0,510498.3333333333,18273.941311442875,5.1725045462489385,94.82749545375107,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceretosine,GERMANY,2020,9,2020-09-01,451731.0,430947.9194371834,1317,17,353290.0,608482.0,20783.080562816584,4.600764738930156,95.39923526106985,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceretosine,GERMANY,2020,10,2020-10-01,215061.0,179551.03099622836,627,13,451731.0,340027.3333333333,35509.969003771635,16.511579972087752,83.48842002791224,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceretosine,GERMANY,2020,11,2020-11-01,646898.0,612025.3888741087,1886,24,215061.0,437896.6666666667,34872.61112589133,5.390743382402068,94.60925661759794,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ceretosine,GERMANY,2020,12,2020-12-01,542626.0,467117.0569936676,1582,14,646898.0,468195.0,75508.94300633238,13.915467192197276,86.08453280780273,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriogestrel,GERMANY,2020,6,2020-06-01,1064249.0,1077688.1647081233,3067,18,1391123.0,915848.6666666666,13439.16470812331,1.262783869951798,98.7372161300482,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriogestrel,GERMANY,2020,7,2020-07-01,371290.0,400043.2927775999,1070,19,1064249.0,942220.6666666666,28753.292777599883,7.74416029992725,92.25583970007276,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriogestrel,GERMANY,2020,8,2020-08-01,271701.0,220219.49788020924,783,18,371290.0,569080.0,51481.50211979076,18.94785154261146,81.05214845738854,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriogestrel,GERMANY,2020,9,2020-09-01,730782.0,683417.2279859771,2106,20,271701.0,457924.3333333333,47364.77201402292,6.481381864088459,93.51861813591154,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriogestrel,GERMANY,2020,10,2020-10-01,464633.0,453288.77083487815,1339,17,730782.0,489038.6666666667,11344.229165121855,2.4415461590377467,97.55845384096226,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriogestrel,GERMANY,2020,11,2020-11-01,1232891.0,1340039.3030119867,3553,24,464633.0,809435.3333333334,107148.30301198666,8.690817194057436,91.30918280594257,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriogestrel,GERMANY,2020,12,2020-12-01,533339.0,590414.5834698777,1537,16,1232891.0,743621.0,57075.58346987772,10.701558196546234,89.29844180345377,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriotrisin,GERMANY,2020,6,2020-06-01,669012.0,647559.6195535715,1132,19,208032.0,434582.0,21452.38044642855,3.206576331430311,96.79342366856969,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriotrisin,GERMANY,2020,7,2020-07-01,5807757.0,5217260.812366397,9827,21,669012.0,2228267.0,590496.1876336029,10.167370770395575,89.83262922960442,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriotrisin,GERMANY,2020,8,2020-08-01,1381758.0,1250380.344870971,2338,14,5807757.0,2619509.0,131377.65512902895,9.50800756203539,90.49199243796461,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriotrisin,GERMANY,2020,9,2020-09-01,1905384.0,1775661.5296476937,3224,26,1381758.0,3031633.0,129722.47035230626,6.80820613337292,93.19179386662708,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriotrisin,GERMANY,2020,10,2020-10-01,1048434.0,948073.9815031867,1774,19,1905384.0,1445192.0,100360.01849681325,9.572373511047262,90.42762648895274,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriotrisin,GERMANY,2020,11,2020-11-01,1196775.0,1074838.0698808427,2025,23,1048434.0,1383531.0,121936.9301191573,10.188793225055445,89.81120677494455,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Choriotrisin,GERMANY,2020,12,2020-12-01,628824.0,648763.4510942326,1064,16,1196775.0,958011.0,19939.451094232616,3.1709112715533463,96.82908872844665,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ciclonazol,GERMANY,2020,6,2020-06-01,304799.0,302780.77766986616,2519,12,164681.0,221147.66666666666,2018.222330133838,0.6621486061745078,99.33785139382549,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ciclonazol,GERMANY,2020,7,2020-07-01,714021.0,807161.6593303811,5901,27,304799.0,394500.3333333333,93140.65933038108,13.044526607814207,86.9554733921858,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ciclonazol,GERMANY,2020,8,2020-08-01,54450.0,31910.090732856173,450,15,714021.0,357756.6666666667,22539.909267143827,41.395609306049266,58.604390693950734,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ciclonazol,GERMANY,2020,9,2020-09-01,224576.0,276950.3132736062,1856,23,54450.0,331015.6666666667,52374.31327360618,23.321420487321078,76.67857951267892,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ciclonazol,GERMANY,2020,10,2020-10-01,88451.0,83184.76899361279,731,15,224576.0,122492.33333333333,5266.231006387214,5.953839986418711,94.04616001358129,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ciclonazol,GERMANY,2020,11,2020-11-01,256157.0,245277.58531132844,2117,24,88451.0,189728.0,10879.41468867156,4.247166655087138,95.75283334491286,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Ciclonazol,GERMANY,2020,12,2020-12-01,96558.0,73502.40298450201,798,21,256157.0,147055.33333333334,23055.597015497988,23.87745915977753,76.12254084022247,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claricriptine Adaferol,GERMANY,2020,6,2020-06-01,49995.0,34726.5318386309,1515,23,80586.0,45463.0,15268.4681613691,30.53999032177038,69.46000967822962,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claricriptine Adaferol,GERMANY,2020,7,2020-07-01,184602.0,229409.94586731662,5594,14,49995.0,105061.0,44807.94586731662,24.27273045108754,75.72726954891246,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claricriptine Adaferol,GERMANY,2020,8,2020-08-01,199188.0,256692.0105370908,6036,21,184602.0,144595.0,57504.0105370908,28.869214278516175,71.13078572148382,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claricriptine Adaferol,GERMANY,2020,9,2020-09-01,35838.0,38662.44692406667,1086,16,199188.0,139876.0,2824.446924066673,7.881151080045408,92.11884891995459,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claricriptine Adaferol,GERMANY,2020,10,2020-10-01,19569.0,16889.336174160217,593,8,35838.0,84865.0,2679.6638258397834,13.693412161274379,86.30658783872562,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claricriptine Adaferol,GERMANY,2020,11,2020-11-01,105666.0,93493.736163096,3202,31,19569.0,53691.0,12172.263836904007,11.519565268775205,88.4804347312248,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claricriptine Adaferol,GERMANY,2020,12,2020-12-01,49071.0,34726.5318386309,1487,20,105666.0,58102.0,14344.4681613691,29.232068148945604,70.76793185105439,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claripenem,GERMANY,2020,6,2020-06-01,309120.0,273786.22781504376,690,13,367808.0,1133738.6666666667,35333.77218495624,11.430438724429424,88.56956127557058,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claripenem,GERMANY,2020,7,2020-07-01,482944.0,494400.4546443425,1078,19,309120.0,386624.0,11456.454644342477,2.3722118184183834,97.62778818158162,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claripenem,GERMANY,2020,8,2020-08-01,264768.0,287201.5212236696,591,14,482944.0,352277.3333333333,22433.52122366958,8.472897488997756,91.52710251100224,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claripenem,GERMANY,2020,9,2020-09-01,986048.0,905261.015683109,2201,19,264768.0,577920.0,80786.98431689094,8.193007269107683,91.80699273089232,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claripenem,GERMANY,2020,10,2020-10-01,289856.0,248041.45160782337,647,9,986048.0,513557.3333333333,41814.54839217663,14.425973032187233,85.57402696781277,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claripenem,GERMANY,2020,11,2020-11-01,1203328.0,1060924.2589876668,2686,41,289856.0,826410.6666666666,142403.7410123332,11.834158351865259,88.16584164813474,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Claripenem,GERMANY,2020,12,2020-12-01,415744.0,475258.40470532514,928,13,1203328.0,636309.3333333334,59514.40470532514,14.315156612079823,85.68484338792017,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clindaracil,GERMANY,2020,6,2020-06-01,238913.0,234638.6917418248,1381,19,496683.0,283085.6666666667,4274.30825817521,1.7890647466547276,98.21093525334528,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clindaracil,GERMANY,2020,7,2020-07-01,175941.0,170624.43411540252,1017,20,238913.0,303845.6666666667,5316.565884597483,3.0217890568983257,96.97821094310167,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clindaracil,GERMANY,2020,8,2020-08-01,264517.0,270101.32097538206,1529,20,175941.0,226457.0,5584.320975382056,2.1111387832850275,97.88886121671497,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clindaracil,GERMANY,2020,9,2020-09-01,584048.0,268481.1778697769,3376,27,264517.0,341502.0,315566.8221302231,54.030973846365896,45.969026153634104,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clindaracil,GERMANY,2020,10,2020-10-01,560347.0,593359.9743330535,3239,13,584048.0,469637.3333333333,33012.974333053455,5.891523347685176,94.10847665231482,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clindaracil,GERMANY,2020,11,2020-11-01,101378.0,88681.60697899517,586,21,560347.0,415257.6666666667,12696.393021004827,12.523814852339587,87.47618514766042,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clindaracil,GERMANY,2020,12,2020-12-01,680582.0,750045.001584919,3934,23,101378.0,447435.6666666667,69463.00158491905,10.206411804149838,89.79358819585016,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinicilin Pentozone,GERMANY,2020,6,2020-06-01,102480.0,148208.36251732355,915,12,452928.0,265589.3333333333,45728.36251732355,44.62174328388324,55.37825671611676,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinicilin Pentozone,GERMANY,2020,7,2020-07-01,103824.0,105892.68607502515,927,11,102480.0,219744.0,2068.686075025151,1.9924931374490973,98.00750686255091,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinicilin Pentozone,GERMANY,2020,8,2020-08-01,188048.0,148780.92681314488,1679,26,103824.0,131450.66666666666,39267.07318685512,20.88140963310172,79.11859036689827,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinicilin Pentozone,GERMANY,2020,9,2020-09-01,265328.0,275964.3201109834,2369,19,188048.0,185733.33333333334,10636.32011098339,4.008743936178387,95.99125606382162,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinicilin Pentozone,GERMANY,2020,10,2020-10-01,592816.0,814910.5596631436,5293,10,265328.0,348730.6666666667,222094.5596631436,37.464332889656085,62.535667110343915,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinicilin Pentozone,GERMANY,2020,11,2020-11-01,177072.0,212855.767001763,1581,22,592816.0,345072.0,35783.767001762986,20.208597068855035,79.79140293114497,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinicilin Pentozone,GERMANY,2020,12,2020-12-01,523824.0,537003.7215602787,4677,20,177072.0,431237.3333333333,13179.721560278675,2.5160591267827885,97.48394087321721,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinolan Pitoletra,GERMANY,2020,6,2020-06-01,305500.0,296604.524774332,2350,28,246090.0,202236.66666666666,8895.475225667993,2.9117758512824854,97.08822414871752,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinolan Pitoletra,GERMANY,2020,7,2020-07-01,327860.0,336788.1495418955,2522,17,305500.0,293150.0,8928.149541895487,2.723159135574784,97.27684086442522,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinolan Pitoletra,GERMANY,2020,8,2020-08-01,340210.0,446580.6897350815,2617,26,327860.0,324523.3333333333,106370.68973508151,31.266185513383355,68.73381448661664,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinolan Pitoletra,GERMANY,2020,9,2020-09-01,75530.0,97818.04785055989,581,20,340210.0,247866.66666666666,22288.047850559888,29.508867801615104,70.4911321983849,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinolan Pitoletra,GERMANY,2020,10,2020-10-01,95680.0,107010.37488931035,736,14,75530.0,170473.33333333334,11330.374889310347,11.841946999697269,88.15805300030273,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinolan Pitoletra,GERMANY,2020,11,2020-11-01,239070.0,190277.4472810801,1839,28,95680.0,136760.0,48792.552718919906,20.409316400602297,79.5906835993977,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Clinolan Pitoletra,GERMANY,2020,12,2020-12-01,802360.0,865053.3982348995,6172,20,239070.0,379036.6666666667,62693.398234899505,7.813624586831286,92.18637541316872,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cogxone Levanide,GERMANY,2020,6,2020-06-01,1314376.0,1406178.4069491683,1916,18,1122296.0,886998.0,91802.4069491683,6.984485942315464,93.01551405768453,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cogxone Levanide,GERMANY,2020,7,2020-07-01,284690.0,282039.0157665282,415,11,1314376.0,907120.6666666666,2650.984233471798,0.9311827719525791,99.06881722804742,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cogxone Levanide,GERMANY,2020,8,2020-08-01,1221766.0,1251593.9790081708,1781,16,284690.0,940277.3333333334,29827.979008170776,2.4413823111930415,97.55861768880696,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cogxone Levanide,GERMANY,2020,9,2020-09-01,1102402.0,1136522.5910411077,1607,23,1221766.0,869619.3333333334,34120.59104110766,3.095113310852816,96.90488668914719,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cogxone Levanide,GERMANY,2020,10,2020-10-01,378672.0,375355.25463973964,552,12,1102402.0,900946.6666666666,3316.7453602603637,0.8758887269880962,99.1241112730119,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cogxone Levanide,GERMANY,2020,11,2020-11-01,409542.0,393577.6606604232,597,19,378672.0,630205.3333333334,15964.339339576778,3.898095760526827,96.10190423947317,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cogxone Levanide,GERMANY,2020,12,2020-12-01,4140010.0,3784813.8559037633,6035,25,409542.0,1642741.3333333333,355196.1440962367,8.579596283492954,91.42040371650705,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Comzyme,GERMANY,2020,6,2020-06-01,208962.0,225473.20244008975,1833,25,265620.0,166592.0,16511.20244008975,7.901533503742188,92.09846649625781,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Comzyme,GERMANY,2020,7,2020-07-01,317376.0,332231.08253390127,2784,22,208962.0,263986.0,14855.082533901266,4.680594163988854,95.31940583601116,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Comzyme,GERMANY,2020,8,2020-08-01,30780.0,72097.50661796566,270,15,317376.0,185706.0,41317.50661796566,134.23491428838744,-34.23491428838745,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Comzyme,GERMANY,2020,9,2020-09-01,292524.0,270383.280332947,2566,22,30780.0,213560.0,22140.719667053025,7.568855774928903,92.4311442250711,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Comzyme,GERMANY,2020,10,2020-10-01,74670.0,56066.07314223758,655,16,292524.0,132658.0,18603.926857762417,24.914861199628255,75.08513880037174,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Comzyme,GERMANY,2020,11,2020-11-01,110352.0,122034.61604158819,968,19,74670.0,159182.0,11682.61604158819,10.586682653316831,89.41331734668316,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Comzyme,GERMANY,2020,12,2020-12-01,169404.0,162604.38229723103,1486,26,110352.0,118142.0,6799.61770276897,4.013847195325358,95.98615280467465,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cordamectin Actolamin,GERMANY,2020,6,2020-06-01,1209265.0,1247653.5625065123,3295,26,521507.0,779752.6666666666,38388.56250651227,3.174536805953391,96.82546319404662,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cordamectin Actolamin,GERMANY,2020,7,2020-07-01,298004.0,239950.99663929158,812,21,1209265.0,676258.6666666666,58053.00336070842,19.480612126249454,80.51938787375055,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
Cordamectin Actolamin,GERMANY,2020,8,2020-08-01,824649.0,797783.3924493352,2247,13,298004.0,777306.0,26865.607550664805,3.257823334614461,96.74217666538554,738706.6245744502,95850.61697300697,0.8626534961185066,GBTRegressor,2026-02-15 09:12:36.393
